time,data,Grams,Newtons,multiplier,offset
53355,-467152,42.66128,,0.00111,561.2
53439,-467189,42.62021,,0.00111,561.2
53523,-467172,42.63908,,0.00111,561.2
53608,-467077,42.74453,,0.00111,561.2
53692,-467067,42.75563,,0.00111,561.2
53776,-467198,42.61022,,0.00111,561.2
53860,-467239,42.56471,,0.00111,561.2
53944,-467142,42.67238,,0.00111,561.2
54029,-467064,42.75896,,0.00111,561.2
54113,-467123,42.69347,,0.00111,561.2
54197,-467114,42.70346,,0.00111,561.2
54281,-467068,42.75452,,0.00111,561.2
54365,-467306,42.49034,,0.00111,561.2
54450,-467422,42.36158,,0.00111,561.2
54534,-467086,42.73454,,0.00111,561.2
54618,-466961,42.87329,,0.00111,561.2
54702,-466997,42.83333,,0.00111,561.2
54786,-467170,42.6413,,0.00111,561.2
54870,-467376,42.41264,,0.00111,561.2
54955,-467308,42.48812,,0.00111,561.2
55039,-467194,42.61466,,0.00111,561.2
55123,-467065,42.75785,,0.00111,561.2
55207,-467101,42.71789,,0.00111,561.2
55291,-467135,42.68015,,0.00111,561.2
55376,-467115,42.70235,,0.00111,561.2
55460,-466889,42.95321,,0.00111,561.2
55544,-465782,44.18198,,0.00111,561.2
55628,-458621,52.13069,,0.00111,561.2
55712,-456462,54.52718,,0.00111,561.2
55797,-462135,48.23015,,0.00111,561.2
55881,-468217,41.47913,,0.00111,561.2
55965,-470669,38.75741,,0.00111,561.2
56049,-467979,41.74331,,0.00111,561.2
56133,-467706,42.04634,,0.00111,561.2
56218,-467861,41.87429,,0.00111,561.2
56302,-467934,41.79326,,0.00111,561.2
56386,-468070,41.6423,,0.00111,561.2
56470,-468107,41.60123,,0.00111,561.2
56554,-468075,41.63675,,0.00111,561.2
56638,-468066,41.64674,,0.00111,561.2
56723,-468015,41.70335,,0.00111,561.2
56807,-468104,41.60456,,0.00111,561.2
56891,-468242,41.45138,,0.00111,561.2
56975,-468186,41.51354,,0.00111,561.2
57059,-468046,41.66894,,0.00111,561.2
57144,-468016,41.70224,,0.00111,561.2
57228,-468013,41.70557,,0.00111,561.2
57312,-467805,41.93645,,0.00111,561.2
57396,-467742,42.00638,,0.00111,561.2
57480,-468037,41.67893,,0.00111,561.2
57565,-468011,41.70779,,0.00111,561.2
57649,-467919,41.80991,,0.00111,561.2
57733,-468119,41.58791,,0.00111,561.2
57817,-468226,41.46914,,0.00111,561.2
57901,-468413,41.26157,,0.00111,561.2
57985,-468682,40.96298,,0.00111,561.2
58070,-468801,40.83089,,0.00111,561.2
58154,-468840,40.7876,,0.00111,561.2
58238,-469076,40.52564,,0.00111,561.2
58322,-469262,40.31918,,0.00111,561.2
58406,-469337,40.23593,,0.00111,561.2
58491,-469260,40.3214,,0.00111,561.2
58575,-469309,40.26701,,0.00111,561.2
58659,-469414,40.15046,,0.00111,561.2
58743,-469524,40.02836,,0.00111,561.2
58827,-469644,39.89516,,0.00111,561.2
58911,-469615,39.92735,,0.00111,561.2
58996,-469365,40.20485,,0.00111,561.2
59080,-469115,40.48235,,0.00111,561.2
59164,-469151,40.44239,,0.00111,561.2
59248,-469027,40.58003,,0.00111,561.2
59332,-469147,40.44683,,0.00111,561.2
59417,-469146,40.44794,,0.00111,561.2
59501,-469228,40.35692,,0.00111,561.2
59585,-468902,40.71878,,0.00111,561.2
59669,-468653,40.99517,,0.00111,561.2
59753,-469223,40.36247,,0.00111,561.2
59838,-469708,39.82412,,0.00111,561.2
59922,-469685,39.84965,,0.00111,561.2
60006,-469381,40.18709,,0.00111,561.2
60090,-469277,40.30253,,0.00111,561.2
60174,-469287,40.29143,,0.00111,561.2
60258,-469417,40.14713,,0.00111,561.2
60343,-469524,40.02836,,0.00111,561.2
60427,-469665,39.87185,,0.00111,561.2
60511,-469792,39.73088,,0.00111,561.2
60595,-469911,39.59879,,0.00111,561.2
60679,-470034,39.46226,,0.00111,561.2
60764,-470047,39.44783,,0.00111,561.2
60848,-469953,39.55217,,0.00111,561.2
60932,-474602,34.39178,,0.00111,561.2
61016,-501560,4.4684,,0.00111,561.2
61100,-516658,-12.29038,,0.00111,561.2
61185,-499866,6.34874,,0.00111,561.2
61269,-465993,43.94777,,0.00111,561.2
61353,-465892,44.05988,,0.00111,561.2
61437,-466923,42.91547,,0.00111,561.2
61521,-467285,42.51365,,0.00111,561.2
61605,-466551,43.32839,,0.00111,561.2
61690,-470621,38.81069,,0.00111,561.2
61774,-500488,5.65832,,0.00111,561.2
61858,-516796,-12.44356,,0.00111,561.2
61942,-517407,-13.12177,,0.00111,561.2
62026,-517349,-13.05739,,0.00111,561.2
62111,-517350,-13.0585,,0.00111,561.2
62195,-509500,-4.345,,0.00111,561.2
62279,-476657,32.11073,,0.00111,561.2
62363,-466759,43.09751,,0.00111,561.2
62447,-467309,42.48701,,0.00111,561.2
62532,-472765,36.43085,,0.00111,561.2
62616,-500988,5.10332,,0.00111,561.2
62700,-516759,-12.40249,,0.00111,561.2
62784,-517398,-13.11178,,0.00111,561.2
62868,-517423,-13.13953,,0.00111,561.2
62952,-517405,-13.11955,,0.00111,561.2
63037,-517389,-13.10179,,0.00111,561.2
63121,-517367,-13.07737,,0.00111,561.2
63205,-517378,-13.08958,,0.00111,561.2
63289,-517408,-13.12288,,0.00111,561.2
63373,-517419,-13.13509,,0.00111,561.2
63458,-517384,-13.09624,,0.00111,561.2
63542,-517358,-13.06738,,0.00111,561.2
63626,-517378,-13.08958,,0.00111,561.2
63710,-517394,-13.10734,,0.00111,561.2
63794,-517401,-13.11511,,0.00111,561.2
63879,-517399,-13.11289,,0.00111,561.2
63963,-517398,-13.11178,,0.00111,561.2
64047,-517365,-13.07515,,0.00111,561.2
64131,-517348,-13.05628,,0.00111,561.2
64215,-517368,-13.07848,,0.00111,561.2
64299,-517343,-13.05073,,0.00111,561.2
64384,-517342,-13.04962,,0.00111,561.2
64468,-517392,-13.10512,,0.00111,561.2
64552,-517387,-13.09957,,0.00111,561.2
64636,-517380,-13.0918,,0.00111,561.2
64720,-517379,-13.09069,,0.00111,561.2
64805,-517365,-13.07515,,0.00111,561.2
64889,-517421,-13.13731,,0.00111,561.2
64973,-517439,-13.15729,,0.00111,561.2
65057,-517439,-13.15729,,0.00111,561.2
65141,-517405,-13.11955,,0.00111,561.2
65226,-517330,-13.0363,,0.00111,561.2
65310,-517331,-13.03741,,0.00111,561.2
65394,-517392,-13.10512,,0.00111,561.2
65478,-517437,-13.15507,,0.00111,561.2
65562,-517425,-13.14175,,0.00111,561.2
65646,-517378,-13.08958,,0.00111,561.2
65731,-517400,-13.114,,0.00111,561.2
65815,-517429,-13.14619,,0.00111,561.2
65899,-517418,-13.13398,,0.00111,561.2
65983,-517398,-13.11178,,0.00111,561.2
66067,-517350,-13.0585,,0.00111,561.2
66152,-517353,-13.06183,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
,,561.2,,0.00111,561.2
