time,data,Grams,Newtons,multiplier,offset
30788,-472258,36.99362,,0.00111,561.2
,,561.2,,0.00111,561.2
30872,-472317,36.92813,,0.00111,561.2
,,561.2,,0.00111,561.2
30957,-472350,36.8915,,0.00111,561.2
,,561.2,,0.00111,561.2
31041,-472395,36.84155,,0.00111,561.2
,,561.2,,0.00111,561.2
31125,-472512,36.71168,,0.00111,561.2
,,561.2,,0.00111,561.2
31209,-472601,36.61289,,0.00111,561.2
,,561.2,,0.00111,561.2
31293,-472689,36.51521,,0.00111,561.2
,,561.2,,0.00111,561.2
31377,-472687,36.51743,,0.00111,561.2
,,561.2,,0.00111,561.2
31462,-472624,36.58736,,0.00111,561.2
,,561.2,,0.00111,561.2
31546,-472646,36.56294,,0.00111,561.2
,,561.2,,0.00111,561.2
31630,-472723,36.47747,,0.00111,561.2
,,561.2,,0.00111,561.2
31714,-472766,36.42974,,0.00111,561.2
,,561.2,,0.00111,561.2
31798,-472806,36.38534,,0.00111,561.2
,,561.2,,0.00111,561.2
31882,-472853,36.33317,,0.00111,561.2
,,561.2,,0.00111,561.2
31967,-472837,36.35093,,0.00111,561.2
,,561.2,,0.00111,561.2
32051,-472850,36.3365,,0.00111,561.2
,,561.2,,0.00111,561.2
32135,-472847,36.33983,,0.00111,561.2
,,561.2,,0.00111,561.2
32219,-472796,36.39644,,0.00111,561.2
,,561.2,,0.00111,561.2
32303,-472762,36.43418,,0.00111,561.2
,,561.2,,0.00111,561.2
32387,-472752,36.44528,,0.00111,561.2
,,561.2,,0.00111,561.2
32471,-472750,36.4475,,0.00111,561.2
,,561.2,,0.00111,561.2
32556,-472801,36.39089,,0.00111,561.2
,,561.2,,0.00111,561.2
32640,-472867,36.31763,,0.00111,561.2
,,561.2,,0.00111,561.2
32724,-472885,36.29765,,0.00111,561.2
,,561.2,,0.00111,561.2
32808,-472921,36.25769,,0.00111,561.2
,,561.2,,0.00111,561.2
32892,-472984,36.18776,,0.00111,561.2
,,561.2,,0.00111,561.2
32976,-472907,36.27323,,0.00111,561.2
,,561.2,,0.00111,561.2
33061,-472541,36.67949,,0.00111,561.2
,,561.2,,0.00111,561.2
33145,-472363,36.87707,,0.00111,561.2
,,561.2,,0.00111,561.2
33229,-472363,36.87707,,0.00111,561.2
,,561.2,,0.00111,561.2
33313,-472446,36.78494,,0.00111,561.2
,,561.2,,0.00111,561.2
33397,-472508,36.71612,,0.00111,561.2
,,561.2,,0.00111,561.2
33481,-472447,36.78383,,0.00111,561.2
,,561.2,,0.00111,561.2
33566,-472352,36.88928,,0.00111,561.2
,,561.2,,0.00111,561.2
33650,-472405,36.83045,,0.00111,561.2
,,561.2,,0.00111,561.2
33734,-473295,35.84255,,0.00111,561.2
,,561.2,,0.00111,561.2
33818,-472930,36.2477,,0.00111,561.2
,,561.2,,0.00111,561.2
33902,-469627,39.91403,,0.00111,561.2
,,561.2,,0.00111,561.2
33986,-462716,47.58524,,0.00111,561.2
,,561.2,,0.00111,561.2
34071,-450431,61.22159,,0.00111,561.2
,,561.2,,0.00111,561.2
34155,-426678,87.58742,,0.00111,561.2
,,561.2,,0.00111,561.2
34239,-379222,140.26358,,0.00111,561.2
,,561.2,,0.00111,561.2
34323,-293035,235.93115,,0.00111,561.2
,,561.2,,0.00111,561.2
34407,-163206,380.04134,,0.00111,561.2
,,561.2,,0.00111,561.2
34491,-4152,556.59128,,0.00111,561.2
,,561.2,,0.00111,561.2
34576,133379,709.25069,,0.00111,561.2
,,561.2,,0.00111,561.2
34660,151770,729.6647,,0.00111,561.2
,,561.2,,0.00111,561.2
34744,81908,652.11788,,0.00111,561.2
,,561.2,,0.00111,561.2
34828,-92479,458.54831,,0.00111,561.2
,,561.2,,0.00111,561.2
34912,-248605,285.24845,,0.00111,561.2
,,561.2,,0.00111,561.2
34996,-298716,229.62524,,0.00111,561.2
,,561.2,,0.00111,561.2
35081,-315165,211.36685,,0.00111,561.2
,,561.2,,0.00111,561.2
35165,-328114,196.99346,,0.00111,561.2
,,561.2,,0.00111,561.2
35249,-336487,187.69943,,0.00111,561.2
,,561.2,,0.00111,561.2
35333,-343500,179.915,,0.00111,561.2
,,561.2,,0.00111,561.2
35417,-348290,174.5981,,0.00111,561.2
,,561.2,,0.00111,561.2
35501,-351219,171.34691,,0.00111,561.2
,,561.2,,0.00111,561.2
35585,-353146,169.20794,,0.00111,561.2
,,561.2,,0.00111,561.2
35670,-355225,166.90025,,0.00111,561.2
,,561.2,,0.00111,561.2
35754,-357440,164.4416,,0.00111,561.2
,,561.2,,0.00111,561.2
35838,-358518,163.24502,,0.00111,561.2
,,561.2,,0.00111,561.2
35922,-359739,161.88971,,0.00111,561.2
,,561.2,,0.00111,561.2
36006,-361386,160.06154,,0.00111,561.2
,,561.2,,0.00111,561.2
36090,-361919,159.46991,,0.00111,561.2
,,561.2,,0.00111,561.2
36175,-362219,159.13691,,0.00111,561.2
,,561.2,,0.00111,561.2
36259,-362177,159.18353,,0.00111,561.2
,,561.2,,0.00111,561.2
36343,-361506,159.92834,,0.00111,561.2
,,561.2,,0.00111,561.2
36427,-360921,160.57769,,0.00111,561.2
,,561.2,,0.00111,561.2
36511,-360045,161.55005,,0.00111,561.2
,,561.2,,0.00111,561.2
36595,-358535,163.22615,,0.00111,561.2
,,561.2,,0.00111,561.2
36680,-356833,165.11537,,0.00111,561.2
,,561.2,,0.00111,561.2
36764,-354766,167.40974,,0.00111,561.2
,,561.2,,0.00111,561.2
36848,-351395,171.15155,,0.00111,561.2
,,561.2,,0.00111,561.2
36932,-353641,168.65849,,0.00111,561.2
,,561.2,,0.00111,561.2
37016,-358914,162.80546,,0.00111,561.2
,,561.2,,0.00111,561.2
37100,-362570,158.7473,,0.00111,561.2
,,561.2,,0.00111,561.2
37185,-363725,157.46525,,0.00111,561.2
,,561.2,,0.00111,561.2
37269,-362939,158.33771,,0.00111,561.2
,,561.2,,0.00111,561.2
37353,-361392,160.05488,,0.00111,561.2
,,561.2,,0.00111,561.2
37437,-360465,161.08385,,0.00111,561.2
,,561.2,,0.00111,561.2
37521,-360513,161.03057,,0.00111,561.2
,,561.2,,0.00111,561.2
37605,-360162,161.42018,,0.00111,561.2
,,561.2,,0.00111,561.2
37690,-359110,162.5879,,0.00111,561.2
,,561.2,,0.00111,561.2
37774,-288852,240.57428,,0.00111,561.2
,,561.2,,0.00111,561.2
37858,-70194,483.28466,,0.00111,561.2
,,561.2,,0.00111,561.2
37942,-56147,498.87683,,0.00111,561.2
,,561.2,,0.00111,561.2
38026,-242020,292.5578,,0.00111,561.2
,,561.2,,0.00111,561.2
38110,-398374,119.00486,,0.00111,561.2
,,561.2,,0.00111,561.2
38194,-487018,20.61002,,0.00111,561.2
,,561.2,,0.00111,561.2
38278,-542528,-41.00608,,0.00111,561.2
,,561.2,,0.00111,561.2
38362,-582088,-84.91768,,0.00111,561.2
,,561.2,,0.00111,561.2
38446,-609863,-115.74793,,0.00111,561.2
,,561.2,,0.00111,561.2
38530,-631195,-139.42645,,0.00111,561.2
,,561.2,,0.00111,561.2
38614,-644946,-154.69006,,0.00111,561.2
,,561.2,,0.00111,561.2
38698,-652680,-163.2748,,0.00111,561.2
,,561.2,,0.00111,561.2
38782,-658660,-169.9126,,0.00111,561.2
,,561.2,,0.00111,561.2
38866,-661738,-173.32918,,0.00111,561.2
,,561.2,,0.00111,561.2
38950,-659927,-171.31897,,0.00111,561.2
,,561.2,,0.00111,561.2
39034,-653105,-163.74655,,0.00111,561.2
,,561.2,,0.00111,561.2
39118,-647058,-157.03438,,0.00111,561.2
,,561.2,,0.00111,561.2
39202,-642507,-151.98277,,0.00111,561.2
,,561.2,,0.00111,561.2
39286,-636611,-145.43821,,0.00111,561.2
,,561.2,,0.00111,561.2
39370,-633485,-141.96835,,0.00111,561.2
,,561.2,,0.00111,561.2
39454,-631098,-139.31878,,0.00111,561.2
,,561.2,,0.00111,561.2
39538,-626188,-133.86868,,0.00111,561.2
,,561.2,,0.00111,561.2
39622,-619168,-126.07648,,0.00111,561.2
,,561.2,,0.00111,561.2
39706,-614612,-121.01932,,0.00111,561.2
,,561.2,,0.00111,561.2
39790,-611075,-117.09325,,0.00111,561.2
,,561.2,,0.00111,561.2
39874,-608240,-113.9464,,0.00111,561.2
,,561.2,,0.00111,561.2
39958,-606571,-112.09381,,0.00111,561.2
,,561.2,,0.00111,561.2
40042,-604859,-110.19349,,0.00111,561.2
,,561.2,,0.00111,561.2
40126,-602357,-107.41627,,0.00111,561.2
,,561.2,,0.00111,561.2
40210,-600500,-105.355,,0.00111,561.2
,,561.2,,0.00111,561.2
40294,-610043,-115.94773,,0.00111,561.2
,,561.2,,0.00111,561.2
40378,-616587,-123.21157,,0.00111,561.2
,,561.2,,0.00111,561.2
40462,-612491,-118.66501,,0.00111,561.2
,,561.2,,0.00111,561.2
40546,-602433,-107.50063,,0.00111,561.2
,,561.2,,0.00111,561.2
40630,-593464,-97.54504,,0.00111,561.2
,,561.2,,0.00111,561.2
40715,-591624,-95.50264,,0.00111,561.2
,,561.2,,0.00111,561.2
40799,-590133,-93.84763,,0.00111,561.2
,,561.2,,0.00111,561.2
40883,-583033,-85.96663,,0.00111,561.2
,,561.2,,0.00111,561.2
40967,-574637,-76.64707,,0.00111,561.2
,,561.2,,0.00111,561.2
41051,-570306,-71.83966,,0.00111,561.2
,,561.2,,0.00111,561.2
41135,-569750,-71.2225,,0.00111,561.2
,,561.2,,0.00111,561.2
41219,-572170,-73.9087,,0.00111,561.2
,,561.2,,0.00111,561.2
41303,-575890,-78.0379,,0.00111,561.2
,,561.2,,0.00111,561.2
41387,-576394,-78.59734,,0.00111,561.2
,,561.2,,0.00111,561.2
41471,-573066,-74.90326,,0.00111,561.2
,,561.2,,0.00111,561.2
41555,-566249,-67.33639,,0.00111,561.2
,,561.2,,0.00111,561.2
41639,-557510,-57.6361,,0.00111,561.2
,,561.2,,0.00111,561.2
41723,-544640,-43.3504,,0.00111,561.2
,,561.2,,0.00111,561.2
41807,-531607,-28.88377,,0.00111,561.2
,,561.2,,0.00111,561.2
41891,-521989,-18.20779,,0.00111,561.2
,,561.2,,0.00111,561.2
41975,-510056,-4.96216,,0.00111,561.2
,,561.2,,0.00111,561.2
42059,-495102,11.63678,,0.00111,561.2
,,561.2,,0.00111,561.2
42143,-480652,27.67628,,0.00111,561.2
,,561.2,,0.00111,561.2
42227,-464984,45.06776,,0.00111,561.2
,,561.2,,0.00111,561.2
42311,-444015,68.34335,,0.00111,561.2
,,561.2,,0.00111,561.2
42395,-421322,93.53258,,0.00111,561.2
,,561.2,,0.00111,561.2
42479,-401079,116.00231,,0.00111,561.2
,,561.2,,0.00111,561.2
42563,-390979,127.21331,,0.00111,561.2
,,561.2,,0.00111,561.2
42647,-468995,40.61555,,0.00111,561.2
,,561.2,,0.00111,561.2
42731,-634294,-142.86634,,0.00111,561.2
,,561.2,,0.00111,561.2
42815,-727683,-246.52813,,0.00111,561.2
,,561.2,,0.00111,561.2
42899,-739579,-259.73269,,0.00111,561.2
,,561.2,,0.00111,561.2
42983,-735729,-255.45919,,0.00111,561.2
,,561.2,,0.00111,561.2
43067,-730433,-249.58063,,0.00111,561.2
,,561.2,,0.00111,561.2
43151,-724412,-242.89732,,0.00111,561.2
,,561.2,,0.00111,561.2
43235,-719244,-237.16084,,0.00111,561.2
,,561.2,,0.00111,561.2
43319,-716182,-233.76202,,0.00111,561.2
,,561.2,,0.00111,561.2
43403,-716047,-233.61217,,0.00111,561.2
,,561.2,,0.00111,561.2
43487,-717881,-235.64791,,0.00111,561.2
,,561.2,,0.00111,561.2
43571,-716743,-234.38473,,0.00111,561.2
,,561.2,,0.00111,561.2
43655,-715753,-233.28583,,0.00111,561.2
,,561.2,,0.00111,561.2
43739,-715429,-232.92619,,0.00111,561.2
,,561.2,,0.00111,561.2
43823,-715372,-232.86292,,0.00111,561.2
,,561.2,,0.00111,561.2
43907,-716736,-234.37696,,0.00111,561.2
,,561.2,,0.00111,561.2
43991,-719026,-236.91886,,0.00111,561.2
,,561.2,,0.00111,561.2
44075,-721686,-239.87146,,0.00111,561.2
,,561.2,,0.00111,561.2
44159,-724778,-243.30358,,0.00111,561.2
,,561.2,,0.00111,561.2
44243,-728102,-246.99322,,0.00111,561.2
,,561.2,,0.00111,561.2
44327,-731504,-250.76944,,0.00111,561.2
,,561.2,,0.00111,561.2
44411,-737210,-257.1031,,0.00111,561.2
,,561.2,,0.00111,561.2
44495,-743371,-263.94181,,0.00111,561.2
,,561.2,,0.00111,561.2
44579,-751580,-273.0538,,0.00111,561.2
,,561.2,,0.00111,561.2
44663,-764290,-287.1619,,0.00111,561.2
,,561.2,,0.00111,561.2
44747,-777170,-301.4587,,0.00111,561.2
,,561.2,,0.00111,561.2
44831,-785000,-310.15,,0.00111,561.2
,,561.2,,0.00111,561.2
44915,-790291,-316.02301,,0.00111,561.2
,,561.2,,0.00111,561.2
44999,-791362,-317.21182,,0.00111,561.2
,,561.2,,0.00111,561.2
45083,-802908,,,,
,,,,,
45167,-807618,,,,
,,,,,
45252,-801452,,,,
,,,,,
45336,-793343,,,,
,,,,,
45420,-784932,,,,
,,,,,
45504,-775990,,,,
,,,,,
45588,-766424,,,,
,,,,,
45672,-756858,,,,
,,,,,
45756,-748024,,,,
,,,,,
45840,-740304,,,,
,,,,,
45924,-733796,,,,
,,,,,
46008,-727877,,,,
,,,,,
46092,-723066,,,,
,,,,,
46176,-718494,,,,
,,,,,
46260,-714086,,,,
,,,,,
46344,-711342,,,,
,,,,,
46428,-710610,,,,
,,,,,
46512,-709515,,,,
,,,,,
46596,-707023,,,,
,,,,,
46680,-704569,,,,
,,,,,
46764,-701129,,,,
,,,,,
46848,-696704,,,,
,,,,,
46932,-692206,,,,
,,,,,
47016,-688113,,,,
,,,,,
47100,-683945,,,,
,,,,,
47184,-679932,,,,
,,,,,
47268,-675758,,,,
,,,,,
47352,-671347,,,,
,,,,,
47436,-666796,,,,
,,,,,
47520,-662329,,,,
,,,,,
47604,-657618,,,,
,,,,,
47688,-653730,,,,
,,,,,
47772,-650324,,,,
,,,,,
47856,-646740,,,,
,,,,,
47940,-643779,,,,
,,,,,
48024,-640862,,,,
,,,,,
48108,-638481,,,,
,,,,,
48192,-636462,,,,
,,,,,
48276,-634400,,,,
,,,,,
48360,-632711,,,,
,,,,,
48444,-631188,,,,
,,,,,
48528,-629124,,,,
,,,,,
48612,-627841,,,,
,,,,,
48696,-626645,,,,
,,,,,
48780,-624982,,,,
,,,,,
48865,-623032,,,,
,,,,,
48949,-621227,,,,
,,,,,
49033,-619233,,,,
,,,,,
49117,-617715,,,,
,,,,,
49201,-615989,,,,
,,,,,
49285,-613288,,,,
,,,,,
49369,-610774,,,,
,,,,,
49453,-608178,,,,
,,,,,
49537,-604773,,,,
,,,,,
49621,-601903,,,,
,,,,,
49705,-600042,,,,
,,,,,
49789,-597936,,,,
,,,,,
49873,-595960,,,,
,,,,,
49957,-594240,,,,
,,,,,
50041,-592915,,,,
,,,,,
50125,-591014,,,,
,,,,,
50209,-588807,,,,
,,,,,
50293,-585459,,,,
,,,,,
50377,-583491,,,,
,,,,,
50461,-582267,,,,
,,,,,
50545,-580897,,,,
,,,,,
50629,-579374,,,,
,,,,,
50713,-576803,,,,
,,,,,
50797,-574531,,,,
,,,,,
50881,-572776,,,,
,,,,,
50965,-571316,,,,
,,,,,
51049,-570231,,,,
,,,,,
51133,-569242,,,,
,,,,,
51217,-568395,,,,
,,,,,
51301,-567133,,,,
,,,,,
51385,-565985,,,,
,,,,,
51469,-565069,,,,
,,,,,
51553,-563904,,,,
,,,,,
51637,-562966,,,,
,,,,,
51721,-561451,,,,
,,,,,
51805,-560168,,,,
,,,,,
51889,-559431,,,,
,,,,,
51973,-558799,,,,
,,,,,
52057,-558622,,,,
,,,,,
52141,-558336,,,,
,,,,,
52225,-558035,,,,
,,,,,
52309,-557786,,,,
,,,,,
52393,-557404,,,,
,,,,,
52477,-557137,,,,
,,,,,
52561,-557074,,,,
,,,,,
52645,-556888,,,,
,,,,,
52729,-556517,,,,
,,,,,
52813,-555977,,,,
,,,,,
52897,-555212,,,,
,,,,,
52981,-554566,,,,
,,,,,
53065,-554371,,,,
,,,,,
53149,-553964,,,,
,,,,,
53234,-553022,,,,
,,,,,
53318,-552153,,,,
,,,,,
53402,-551461,,,,
,,,,,
53486,-550890,,,,
,,,,,
53570,-550554,,,,
,,,,,
53654,-549996,,,,
,,,,,
53738,-549160,,,,
,,,,,
53822,-548077,,,,
,,,,,
53906,-547366,,,,
,,,,,
53990,-546896,,,,
,,,,,
54074,-546464,,,,
,,,,,
54158,-545237,,,,
,,,,,
54242,-544294,,,,
,,,,,
54326,-544340,,,,
,,,,,
54410,-544023,,,,
,,,,,
54494,-543487,,,,
,,,,,
54578,-543304,,,,
,,,,,
54662,-542785,,,,
,,,,,
54746,-541697,,,,
,,,,,
54830,-541167,,,,
,,,,,
54914,-540710,,,,
,,,,,
54998,-539792,,,,
,,,,,
55082,-539074,,,,
